"Earthquake_id","Earthquake_Date","MMI","Clinic","Week_Of","Patients","Visits","CD4","ViralLoad","ART"
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-02-20,1005,110,41,35,3
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-02-27,999,117,37,39,0
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-03-06,1052,125,38,39,0
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-03-13,1046,145,47,34,1
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-03-20,1033,123,46,41,3
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-03-27,1009,139,36,40,2
"M 6.0 - 4 km SSW of Grangwav, Haiti",2014-10-17,4.4,"Port-au-Prince, Haiti",2015-04-03,966,115,49,32,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-08-13,1210,121,37,42,6
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-08-20,1218,113,39,45,7
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-08-27,1205,115,44,48,6
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-09-03,1191,128,42,36,6
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-09-10,1183,108,29,50,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-09-17,1199,107,53,48,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-09-24,1186,109,42,45,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-10-01,1273,92,45,41,6
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-10-08,1211,122,39,37,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-10-15,1209,95,37,33,5
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-10-22,1230,93,35,42,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-10-29,1188,97,38,41,5
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-11-05,1171,110,48,36,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-11-12,1251,107,43,32,6
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-11-19,1198,108,44,34,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-11-26,1308,97,46,39,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-12-03,1155,88,20,31,0
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-12-10,1152,101,34,36,5
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-12-17,1201,83,38,36,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-12-24,1233,106,31,27,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2003-12-31,1188,83,30,30,5
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-01-07,1187,105,39,33,0
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-01-14,1231,91,42,48,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-01-21,1260,104,38,33,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-01-28,1185,94,35,26,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-02-04,1170,76,22,28,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-02-11,1168,63,24,30,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-02-18,1203,60,29,19,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-02-25,1244,73,35,40,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-03-03,1177,78,28,18,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-03-10,1182,78,23,21,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-03-17,1260,76,28,22,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-03-24,1157,77,41,26,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-03-31,1214,75,29,41,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-04-07,1230,80,22,25,0
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-04-14,1169,78,25,24,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-04-21,1227,93,33,35,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-04-28,1234,87,22,28,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-05-05,1113,76,31,25,2
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-05-12,1168,94,24,38,4
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-05-19,1160,77,37,26,0
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-05-26,1285,88,35,25,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-06-02,1201,83,36,34,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-06-09,1217,85,26,32,1
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-06-16,1195,72,27,29,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-06-23,1238,76,23,11,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-06-30,1161,92,24,18,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-07-07,1174,74,25,25,3
"M 6.1 - Nicaragua",2004-01-28,3.4,"Tegucigalpa, Honduras",2004-07-14,1238,95,27,31,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-09-29,1187,164,57,74,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-10-06,1229,169,55,68,6
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-10-13,1221,155,59,51,5
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-10-20,1164,165,64,46,12
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-10-27,1230,157,58,58,9
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-11-03,1283,168,71,65,6
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-11-10,1182,158,59,75,9
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-11-17,1176,151,53,64,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-11-24,1182,165,43,58,6
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-12-01,1230,160,62,55,4
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-12-08,1169,145,54,65,6
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-12-15,1220,160,63,64,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-12-22,1278,189,60,76,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2005-12-29,1187,147,46,69,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-01-05,1172,126,57,47,5
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-01-12,1189,150,60,54,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-01-19,1176,133,60,52,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-01-26,1222,143,60,51,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-02-02,1132,124,54,52,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-02-09,1232,146,56,43,5
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-02-16,1187,156,59,44,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-02-23,1178,138,54,44,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-03-02,1150,127,49,46,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-03-09,1220,131,48,50,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-03-16,1272,152,42,53,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-03-23,1187,105,50,33,0
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-03-30,1242,99,39,39,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-04-06,1196,118,38,34,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-04-13,1284,119,37,38,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-04-20,1169,115,44,38,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-04-27,1165,108,37,48,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-05-04,1114,99,46,22,7
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-05-11,1169,115,51,38,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-05-18,1206,122,50,39,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-05-25,1189,107,48,45,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-06-01,1174,103,31,32,0
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-06-08,1159,114,37,40,0
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-06-15,1165,119,35,37,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-06-22,1196,121,30,30,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-06-29,1183,118,44,32,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-07-06,1151,140,56,28,4
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-07-13,1230,125,48,43,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-07-20,1215,127,35,38,2
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-07-27,1155,123,41,34,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-08-03,1197,139,41,28,1
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-08-10,1197,124,37,40,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-08-17,1221,123,46,31,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-08-24,1212,129,44,42,3
"M 6.4 - 53 km ESE of Puente Alto, Chile",2006-03-16,4.6,"Santiago, Chile",2006-08-31,1180,146,44,26,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-10-30,1152,168,71,69,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-11-06,1256,147,72,66,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-11-13,1150,152,52,68,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-11-20,1182,143,51,66,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-11-27,1194,180,56,60,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-12-04,1206,153,55,68,6
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-12-11,1149,148,65,71,7
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-12-18,1258,155,66,73,11
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2022-12-25,1254,187,56,70,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-01-01,1236,152,64,57,7
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-01-08,1183,155,53,54,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-01-15,1238,165,69,61,8
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-01-22,1191,132,56,48,7
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-01-29,1209,144,45,59,4
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-02-05,1217,147,42,70,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-02-12,1195,129,40,44,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-02-19,1208,142,52,56,6
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-02-26,1228,155,48,61,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-03-05,1174,160,47,69,7
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-03-12,1195,153,40,52,7
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-03-19,1228,138,54,54,4
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-03-26,1194,149,59,66,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-04-02,1184,115,56,69,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-04-09,1252,138,60,65,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-04-16,1239,143,37,48,6
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-04-23,1193,111,45,34,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-04-30,1162,117,51,38,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-05-07,1259,116,38,46,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-05-14,1189,113,48,43,5
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-05-21,1188,130,40,50,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-05-28,1224,113,51,40,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-06-04,1219,102,36,42,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-06-11,1145,107,37,39,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-06-18,1216,117,38,42,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-06-25,1210,105,39,38,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-07-02,1180,117,37,36,0
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-07-09,1240,119,38,41,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-07-16,1266,133,48,42,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-07-23,1211,144,40,43,4
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-07-30,1135,116,30,40,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-08-06,1276,138,47,38,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-08-13,1159,102,49,35,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-08-20,1206,143,41,35,1
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-08-27,1178,127,36,28,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-09-03,1245,138,41,38,4
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-09-10,1214,137,44,41,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-09-17,1182,144,35,38,2
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-09-24,1202,118,41,43,3
"M 6.7 - 22 km NW of Hacienda La Calera, Chile",2023-04-16,4.6,"Santiago, Chile",2023-10-01,1262,142,44,44,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2014-12-16,1186,163,67,59,5
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2014-12-23,1156,155,55,75,2
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2014-12-30,1213,183,76,79,9
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-01-06,1179,172,70,52,9
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-01-13,1187,153,61,46,5
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-01-20,1209,178,41,55,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-01-27,1181,152,59,52,7
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-02-03,1131,143,45,55,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-02-10,1200,162,49,45,9
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-02-17,1184,147,54,54,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-02-24,1166,179,60,54,5
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-03-03,1159,157,49,67,7
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-03-10,1186,153,53,66,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-03-17,1218,131,53,45,6
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-03-24,1211,122,54,51,6
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-03-31,1144,141,50,54,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-04-07,1205,146,59,57,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-04-14,1231,134,44,56,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-04-21,1187,144,61,58,11
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-04-28,1184,122,51,60,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-05-05,1213,138,52,50,2
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-05-12,1241,140,57,50,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-05-19,1190,130,42,51,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-05-26,1240,144,56,52,6
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-06-02,1178,132,45,56,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-06-09,1232,114,34,36,0
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-06-16,1208,115,43,35,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-06-23,1180,125,27,41,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-06-30,1167,106,54,41,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-07-07,1233,135,43,42,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-07-14,1256,124,59,26,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-07-21,1180,100,34,45,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-07-28,1175,111,46,31,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-08-04,1195,105,40,37,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-08-11,1219,112,36,38,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-08-18,1235,98,44,45,0
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-08-25,1259,121,49,29,2
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-09-01,1212,119,37,35,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-09-08,1246,108,44,42,0
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-09-15,1199,127,33,51,5
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-09-22,1211,119,40,39,6
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-09-29,1178,110,39,38,5
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-10-06,1210,141,39,27,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-10-13,1212,121,41,42,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-10-20,1265,130,41,51,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-10-27,1206,135,36,36,4
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-11-03,1170,121,43,39,1
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-11-10,1207,117,35,37,3
"M 6.9 - 40 km W of Valparaíso, Chile",2015-06-02,4.4,"Santiago, Chile",2015-11-17,1188,159,37,41,1
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-03-04,1249,184,64,60,10
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-03-11,1206,157,56,72,9
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-03-18,1227,177,58,66,6
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-03-25,1193,160,62,68,7
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-04-01,1202,160,55,53,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-04-08,1203,143,55,51,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-04-15,1187,174,65,53,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-04-22,1223,168,57,59,11
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-04-29,1193,135,57,61,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-05-06,1179,150,65,53,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-05-13,1276,164,70,69,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-05-20,1178,155,53,52,6
